,MBERRCTRL,TOLVARNEWT,Ошибка материального баланса для компонента WATER                                             кг,MBERRLIM,Ср. давление в резервуаре [wpv]                                                         бар абс.,Текущие запасы воды в ОТЧ.РЕГ.                                                         тыс.ст.м3,Начальная масса компонента WATER                                                          млн.кг,Текущие запасы летучей нефти в ОТЧ.РЕГ.                                                    ст.м3,Текущая масса компонента WATER                                                            млн.кг,CHECKP,Начальные запасы летучей нефти в ОТЧ.РЕГ.                                                  ст.м3,Поровый объём при P(ref)                                                            тыс.пласт.м3,Поток компонента через границу региона WATER                                                  кг,MINNEWTIT,Характеристики,Коэффициент извлечения нефти (КИН)                                                             %,Ср. давление в резервуаре [whc]                                                         бар абс.,Начальные запасы воды в ОТЧ.РЕГ.                                                       тыс.ст.м3,Объём воды (пл.усл.)                                                                тыс.пласт.м3,TOLLIN,no.,Поровый объём (пл.усл.)                                                             тыс.пласт.м3,Начальные подвижные запасы воды в ОТЧ.РЕГ.                                             тыс.ст.м3,Ошибка материального баланса для компонента OIL                                               кг,num_blocks,Поток компонента через границу региона OIL                                                    кг,Текущие подвижные запасы воды в ОТЧ.РЕГ.                                               тыс.ст.м3,Ср. насыщенность нефти,Ср. насыщенность воды
766,1e-05,0.01,-9168.13,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.73,12299.01,12547.76,0.001,766,14336.84,9635.40,23868.33,58,0.00,9632.19,0.124695,0.875211
767,0.0001,0.01,-9268.47,2.0,389.02,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.68,12299.01,12547.75,0.001,767,14336.85,9635.40,108890.80,58,0.00,9632.19,0.124683,0.875210
768,0.0001,0.01,-4814.24,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.70,12299.01,12547.75,0.001,768,14336.84,9635.40,117511.68,58,0.00,9632.18,0.124681,0.875211
769,0.001,0.01,5631.69,2.0,388.99,12295.04,14193.06,0.00,14188.47,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.66,12299.01,12547.75,0.001,769,14336.83,9635.40,324774.68,58,0.00,9632.18,0.124660,0.875211
770,0.001,0.01,-17937.47,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.13,382.68,12299.01,12547.76,0.001,770,14336.85,9635.40,357655.15,58,0.00,9632.20,0.124667,0.875211
771,1e-07,0.01,18.04,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,771,14336.84,9635.40,-65.81,58,0.00,9632.18,0.124699,0.875211
772,1e-07,0.01,-2183.90,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.001,772,14336.84,9635.40,18.26,58,0.00,9632.18,0.124699,0.875211
773,1e-06,0.01,-24051.16,2.0,389.02,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.001,773,14336.85,9635.40,-1059.22,58,0.00,9632.20,0.124698,0.875211
774,1e-06,0.01,-37960.98,2.0,389.02,12295.08,14193.06,0.00,14188.52,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.77,12299.01,12547.78,0.001,774,14336.86,9635.40,258.23,58,0.00,9632.21,0.124698,0.875211
775,1e-05,0.01,-1726.60,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,775,14336.85,9635.40,-13573.00,58,0.00,9632.19,0.124700,0.875210
776,1e-05,0.01,-20768.48,2.0,389.03,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.001,776,14336.86,9635.40,-10323.70,58,0.00,9632.21,0.124700,0.875210
777,0.0001,0.01,8547.88,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.75,0.001,777,14336.85,9635.40,-14135.59,58,0.00,9632.19,0.124700,0.875210
778,0.0001,0.01,4956.85,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.75,0.001,778,14336.84,9635.40,-10675.31,58,0.00,9632.19,0.124700,0.875210
779,0.001,0.01,4773.29,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.75,0.001,779,14336.85,9635.40,-13455.09,58,0.00,9632.19,0.124700,0.875210
780,0.001,0.01,-11702.50,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.001,780,14336.85,9635.40,-7358.64,58,0.00,9632.20,0.124700,0.875210
781,1e-07,0.1,-1808.62,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.001,781,14336.84,9635.40,50.57,58,0.00,9632.18,0.124699,0.875211
782,1e-07,0.1,-4281.02,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.001,782,14336.84,9635.40,191.55,58,0.00,9632.19,0.124699,0.875211
783,1e-06,0.1,-13086.59,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.001,783,14336.84,9635.40,2800.10,58,0.00,9632.19,0.124699,0.875211
784,1e-06,0.1,-12051.50,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.001,784,14336.84,9635.40,4788.31,58,0.00,9632.19,0.124699,0.875211
785,1e-05,0.1,-38748.12,2.0,389.03,12295.08,14193.06,0.00,14188.52,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.77,0.001,785,14336.86,9635.40,19873.47,58,0.00,9632.21,0.124695,0.875211
786,1e-05,0.1,-31619.04,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.77,0.001,786,14336.86,9635.40,21935.38,58,0.00,9632.20,0.124695,0.875211
787,0.0001,0.1,22676.00,2.0,388.99,12295.02,14193.06,0.00,14188.46,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.67,12299.01,12547.73,0.001,787,14336.83,9635.40,110892.90,58,0.00,9632.16,0.124683,0.875210
788,0.0001,0.1,-27635.74,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.71,12299.01,12547.77,0.001,788,14336.85,9635.40,115646.74,58,0.00,9632.20,0.124681,0.875211
789,0.001,0.1,-50488.43,2.0,389.03,12295.09,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.67,12299.01,12547.78,0.001,789,14336.86,9635.40,323413.77,58,0.00,9632.22,0.124660,0.875211
790,0.001,0.1,-31823.55,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.13,382.69,12299.01,12547.77,0.001,790,14336.85,9635.40,355691.36,58,0.00,9632.21,0.124667,0.875211
791,1e-07,0.1,18.04,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,791,14336.84,9635.40,-65.81,58,0.00,9632.18,0.124699,0.875211
792,1e-07,0.1,-2183.90,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.001,792,14336.84,9635.40,18.26,58,0.00,9632.18,0.124699,0.875211
793,1e-06,0.1,-24051.16,2.0,389.02,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.001,793,14336.85,9635.40,-1059.22,58,0.00,9632.20,0.124698,0.875211
794,1e-06,0.1,-37960.98,2.0,389.02,12295.08,14193.06,0.00,14188.52,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.77,12299.01,12547.78,0.001,794,14336.86,9635.40,258.23,58,0.00,9632.21,0.124698,0.875211
795,1e-05,0.1,-1726.60,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,795,14336.85,9635.40,-13573.00,58,0.00,9632.19,0.124700,0.875210
796,1e-05,0.1,-12122.97,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.001,796,14336.85,9635.40,-11085.11,58,0.00,9632.20,0.124700,0.875210
797,0.0001,0.1,8547.88,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.75,0.001,797,14336.85,9635.40,-14135.59,58,0.00,9632.19,0.124700,0.875210
798,0.0001,0.1,-3468.13,2.0,389.02,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.75,0.001,798,14336.85,9635.40,-11522.53,58,0.00,9632.19,0.124700,0.875210
799,0.001,0.1,4773.29,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.75,0.001,799,14336.85,9635.40,-13455.09,58,0.00,9632.19,0.124700,0.875210
800,0.001,0.1,-5215.70,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.75,0.001,800,14336.85,9635.40,-10556.52,58,0.00,9632.20,0.124700,0.875210
801,1e-07,1e-05,-105.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.003,801,14336.84,9635.40,2.94,58,0.00,9632.18,0.124698,0.875211
802,1e-07,1e-05,-137.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.003,802,14336.84,9635.40,2.47,58,0.00,9632.18,0.124698,0.875211
803,1e-06,1e-05,-105.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.003,803,14336.84,9635.40,2.94,58,0.00,9632.18,0.124698,0.875211
804,1e-06,1e-05,-137.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.003,804,14336.84,9635.40,2.47,58,0.00,9632.18,0.124698,0.875211
805,1e-05,1e-05,-105.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.003,805,14336.84,9635.40,2.94,58,0.00,9632.18,0.124698,0.875211
806,1e-05,1e-05,-137.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.003,806,14336.84,9635.40,2.47,58,0.00,9632.18,0.124698,0.875211
807,0.0001,1e-05,-105.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.003,807,14336.84,9635.40,2.94,58,0.00,9632.18,0.124698,0.875211
808,0.0001,1e-05,-137.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.003,808,14336.84,9635.40,2.47,58,0.00,9632.18,0.124698,0.875211
809,0.001,1e-05,-105.87,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.003,809,14336.84,9635.40,2.94,58,0.00,9632.18,0.124698,0.875211
810,0.001,1e-05,-137.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.003,810,14336.84,9635.40,2.47,58,0.00,9632.18,0.124698,0.875211
811,1e-07,1e-05,-169.89,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.003,811,14336.84,9635.40,-6.65,58,0.00,9632.18,0.124699,0.875211
812,1e-07,1e-05,-188.70,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,812,14336.84,9635.40,-10.99,58,0.00,9632.18,0.124699,0.875211
813,1e-06,1e-05,-152.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.003,813,14336.84,9635.40,2.30,58,0.00,9632.18,0.124699,0.875211
814,1e-06,1e-05,-168.27,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,814,14336.84,9635.40,4.60,58,0.00,9632.18,0.124699,0.875211
815,1e-05,1e-05,-152.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.003,815,14336.84,9635.40,2.30,58,0.00,9632.18,0.124699,0.875211
816,1e-05,1e-05,-168.27,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,816,14336.84,9635.40,4.60,58,0.00,9632.18,0.124699,0.875211
817,0.0001,1e-05,-152.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.003,817,14336.84,9635.40,2.30,58,0.00,9632.18,0.124699,0.875211
818,0.0001,1e-05,-168.27,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,818,14336.84,9635.40,4.60,58,0.00,9632.18,0.124699,0.875211
819,0.001,1e-05,-152.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.003,819,14336.84,9635.40,2.30,58,0.00,9632.18,0.124699,0.875211
820,0.001,1e-05,-168.27,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,820,14336.84,9635.40,4.60,58,0.00,9632.18,0.124699,0.875211
821,1e-07,0.0001,-1628.98,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,821,14336.84,9635.40,-16.99,58,0.00,9632.18,0.124698,0.875211
822,1e-07,0.0001,-2678.95,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,822,14336.84,9635.40,104.03,58,0.00,9632.18,0.124698,0.875211
823,1e-06,0.0001,-6464.25,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,823,14336.84,9635.40,439.05,58,0.00,9632.19,0.124698,0.875211
824,1e-06,0.0001,-2672.29,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,824,14336.84,9635.40,592.80,58,0.00,9632.18,0.124698,0.875211
825,1e-05,0.0001,-8640.49,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,825,14336.84,9635.40,1658.30,58,0.00,9632.19,0.124698,0.875211
826,1e-05,0.0001,-1711.35,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,826,14336.84,9635.40,1925.92,58,0.00,9632.18,0.124698,0.875211
827,0.0001,0.0001,-8640.49,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,827,14336.84,9635.40,1658.30,58,0.00,9632.19,0.124698,0.875211
828,0.0001,0.0001,-1711.35,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,828,14336.84,9635.40,1925.92,58,0.00,9632.18,0.124698,0.875211
829,0.001,0.0001,-8640.49,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,829,14336.84,9635.40,1658.30,58,0.00,9632.19,0.124698,0.875211
830,0.001,0.0001,-1711.35,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,830,14336.84,9635.40,1925.92,58,0.00,9632.18,0.124698,0.875211
831,1e-07,0.0001,-1598.53,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.003,831,14336.84,9635.40,-2.24,58,0.00,9632.18,0.124699,0.875211
832,1e-07,0.0001,-2110.98,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,832,14336.84,9635.40,100.45,58,0.00,9632.18,0.124699,0.875211
833,1e-06,0.0001,-2529.80,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,833,14336.84,9635.40,11.64,58,0.00,9632.18,0.124699,0.875211
834,1e-06,0.0001,-2339.28,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,834,14336.84,9635.40,205.22,58,0.00,9632.18,0.124699,0.875211
835,1e-05,0.0001,-5703.43,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,835,14336.84,9635.40,-118.54,58,0.00,9632.19,0.124698,0.875211
836,1e-05,0.0001,-2514.33,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,836,14336.84,9635.40,-26.63,58,0.00,9632.18,0.124698,0.875211
837,0.0001,0.0001,-5703.43,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,837,14336.84,9635.40,-118.54,58,0.00,9632.19,0.124698,0.875211
838,0.0001,0.0001,-2514.33,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,838,14336.84,9635.40,-26.63,58,0.00,9632.18,0.124698,0.875211
839,0.001,0.0001,-5703.43,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,839,14336.84,9635.40,-118.54,58,0.00,9632.19,0.124698,0.875211
840,0.001,0.0001,-2514.33,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,840,14336.84,9635.40,-26.63,58,0.00,9632.18,0.124698,0.875211
841,1e-07,0.001,-2092.29,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,841,14336.84,9635.40,83.93,58,0.00,9632.18,0.124699,0.875211
842,1e-07,0.001,-806.42,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,842,14336.84,9635.40,18.83,58,0.00,9632.18,0.124699,0.875211
843,1e-06,0.001,-15457.08,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,843,14336.85,9635.40,688.14,58,0.00,9632.19,0.124698,0.875211
844,1e-06,0.001,-10878.91,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,844,14336.84,9635.40,1701.56,58,0.00,9632.19,0.124698,0.875211
845,1e-05,0.001,-12376.36,2.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,845,14336.84,9635.40,23915.36,58,0.00,9632.19,0.124694,0.875211
846,1e-05,0.001,-23081.70,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.77,0.003,846,14336.85,9635.40,24349.00,58,0.00,9632.20,0.124694,0.875211
847,0.0001,0.001,-12436.36,2.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,847,14336.84,9635.40,41666.29,58,0.00,9632.19,0.124692,0.875211
848,0.0001,0.001,-15121.07,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.003,848,14336.85,9635.40,40566.81,58,0.00,9632.19,0.124692,0.875211
849,0.001,0.001,-15508.17,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.74,12299.01,12547.76,0.003,849,14336.85,9635.40,61947.65,58,0.00,9632.20,0.124689,0.875211
850,0.001,0.001,-16872.57,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.74,12299.01,12547.76,0.003,850,14336.85,9635.40,62785.11,58,0.00,9632.20,0.124689,0.875211
851,1e-07,0.001,-1213.16,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,851,14336.84,9635.40,-29.74,58,0.00,9632.18,0.124699,0.875211
852,1e-07,0.001,-2694.76,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,852,14336.84,9635.40,154.29,58,0.00,9632.18,0.124698,0.875211
853,1e-06,0.001,-13030.79,2.0,389.01,12295.06,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,853,14336.85,9635.40,-423.70,58,0.00,9632.19,0.124699,0.875211
854,1e-06,0.001,-15274.50,2.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,854,14336.85,9635.40,-7.31,58,0.00,9632.19,0.124698,0.875211
855,1e-05,0.001,-12305.28,2.0,389.01,12295.06,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,855,14336.85,9635.40,-5174.69,58,0.00,9632.20,0.124699,0.875210
856,1e-05,0.001,-6386.40,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,856,14336.85,9635.40,-4316.68,58,0.00,9632.19,0.124699,0.875210
857,0.0001,0.001,-13149.06,2.0,389.01,12295.06,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,857,14336.85,9635.40,-5919.51,58,0.00,9632.20,0.124700,0.875210
858,0.0001,0.001,-10126.37,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.003,858,14336.85,9635.40,-5659.90,58,0.00,9632.20,0.124699,0.875210
859,0.001,0.001,-13149.06,2.0,389.01,12295.06,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,859,14336.85,9635.40,-5919.51,58,0.00,9632.20,0.124700,0.875210
860,0.001,0.001,-10126.37,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.003,860,14336.85,9635.40,-5659.90,58,0.00,9632.20,0.124699,0.875210
861,1e-07,0.01,-2092.29,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,861,14336.84,9635.40,83.93,58,0.00,9632.18,0.124699,0.875211
862,1e-07,0.01,-806.42,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,862,14336.84,9635.40,18.83,58,0.00,9632.18,0.124699,0.875211
863,1e-06,0.01,-31839.80,2.0,389.02,12295.07,14193.06,0.00,14188.51,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.77,0.003,863,14336.85,9635.40,2671.38,58,0.00,9632.20,0.124698,0.875211
864,1e-06,0.01,-23243.69,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.77,0.003,864,14336.85,9635.40,2670.96,58,0.00,9632.20,0.124698,0.875211
865,1e-05,0.01,-170263.45,2.0,389.12,12295.19,14193.06,0.00,14188.65,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.85,0.003,865,14336.93,9635.40,20740.08,58,0.00,9632.30,0.124694,0.875212
866,1e-05,0.01,-48951.74,2.0,389.03,12295.09,14193.06,0.00,14188.53,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.78,0.003,866,14336.86,9635.40,22185.58,58,0.00,9632.21,0.124695,0.875211
867,0.0001,0.01,-64532.52,2.0,389.04,12295.10,14193.06,0.00,14188.54,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.73,12299.01,12547.79,0.003,867,14336.87,9635.40,112371.79,58,0.00,9632.23,0.124681,0.875211
868,0.0001,0.01,-59873.41,2.0,389.04,12295.09,14193.06,0.00,14188.54,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.73,12299.01,12547.79,0.003,868,14336.87,9635.40,113989.21,58,0.00,9632.22,0.124681,0.875211
